gene_name,v6_id,v4_id
,dd_Smed_v6_7346_0_1,dd_Smed_v4_7346_0_1
,dd_Smed_v6_73473_0_1,dd_Smed_v4_73473_0_1
,dd_Smed_v6_7348_0_1,dd_Smed_v4_7348_0_1
,dd_Smed_v6_7349_0_1,dd_Smed_v4_25133_0_1
,dd_Smed_v6_7349_0_1,dd_Smed_v4_7349_0_1
,dd_Smed_v6_734_0_1,dd_Smed_v4_734_0_1
,dd_Smed_v6_7350_0_1,dd_Smed_v4_7350_0_1
,dd_Smed_v6_73510_0_1,dd_Smed_v4_30757_0_1
,dd_Smed_v6_73510_0_1,dd_Smed_v4_50338_0_1
,dd_Smed_v6_73510_0_1,dd_Smed_v4_73510_0_1
,dd_Smed_v6_73510_0_1,dd_Smed_v4_81769_0_1
,dd_Smed_v6_7351_0_1,dd_Smed_v4_7351_0_1
,dd_Smed_v6_7352_0_1,dd_Smed_v4_13691_0_1
,dd_Smed_v6_7352_0_1,dd_Smed_v4_7352_0_1
,dd_Smed_v6_7353_0_1,dd_Smed_v4_7353_0_1
,dd_Smed_v6_73545_0_1,dd_Smed_v4_73545_0_1
,dd_Smed_v6_73545_0_1,dd_Smed_v4_92353_0_1
,dd_Smed_v6_73547_0_1,dd_Smed_v4_73547_0_1
,dd_Smed_v6_7354_0_1,dd_Smed_v4_7354_0_1
,dd_Smed_v6_7355_0_1,dd_Smed_v4_7355_0_1
,dd_Smed_v6_7356_0_1,dd_Smed_v4_7356_0_1
,dd_Smed_v6_7357_0_1,dd_Smed_v4_7357_0_1
,dd_Smed_v6_7358_0_1,dd_Smed_v4_4320_0_1
,dd_Smed_v6_7358_0_1,dd_Smed_v4_7358_0_1
,dd_Smed_v6_7359_0_1,dd_Smed_v4_7359_0_1
,dd_Smed_v6_735_0_1,dd_Smed_v4_735_0_1
,dd_Smed_v6_73601_0_1,dd_Smed_v4_30941_0_1
,dd_Smed_v6_73601_0_1,dd_Smed_v4_49474_0_1
,dd_Smed_v6_73601_0_1,dd_Smed_v4_72438_0_1
,dd_Smed_v6_73601_0_1,dd_Smed_v4_73601_0_1
,dd_Smed_v6_73602_0_1,dd_Smed_v4_41657_0_1
,dd_Smed_v6_73602_0_1,dd_Smed_v4_71408_0_1
,dd_Smed_v6_73602_0_1,dd_Smed_v4_73602_0_1
,dd_Smed_v6_73602_0_1,dd_Smed_v4_7847_0_1
,dd_Smed_v6_7360_0_1,dd_Smed_v4_7360_0_1
,dd_Smed_v6_7361_0_1,dd_Smed_v4_7361_0_1
,dd_Smed_v6_73625_0_1,dd_Smed_v4_65809_0_1
,dd_Smed_v6_73625_0_1,dd_Smed_v4_73625_0_1
,dd_Smed_v6_7362_0_1,dd_Smed_v4_7362_0_1
,dd_Smed_v6_7363_0_1,dd_Smed_v4_7363_0_1
,dd_Smed_v6_73657_0_1,dd_Smed_v4_73657_0_1
,dd_Smed_v6_7365_0_1,dd_Smed_v4_7365_0_1
,dd_Smed_v6_73660_0_1,dd_Smed_v4_73660_0_1
,dd_Smed_v6_7366_0_1,dd_Smed_v4_7366_0_1
,dd_Smed_v6_7367_0_1,dd_Smed_v4_7367_0_1
,dd_Smed_v6_73687_0_1,dd_Smed_v4_63780_0_1
,dd_Smed_v6_73687_0_1,dd_Smed_v4_73687_0_1
,dd_Smed_v6_7368_0_1,dd_Smed_v4_7368_0_1
,dd_Smed_v6_7369_0_1,dd_Smed_v4_7369_0_1
,dd_Smed_v6_736_0_1,dd_Smed_v4_736_0_1
,dd_Smed_v6_736_0_1,dd_Smed_v4_83243_0_1
,dd_Smed_v6_73703_0_1,dd_Smed_v4_68525_0_1
,dd_Smed_v6_73703_0_1,dd_Smed_v4_73703_0_1
,dd_Smed_v6_73703_0_1,dd_Smed_v4_73982_0_1
,dd_Smed_v6_73703_0_1,dd_Smed_v4_75228_0_1
,dd_Smed_v6_73706_0_1,dd_Smed_v4_73706_0_1
,dd_Smed_v6_7370_0_1,dd_Smed_v4_7370_0_1
,dd_Smed_v6_73714_0_1,dd_Smed_v4_73714_0_1
,dd_Smed_v6_7371_0_1,dd_Smed_v4_7371_0_1
,dd_Smed_v6_7372_0_1,dd_Smed_v4_12972_0_1
,dd_Smed_v6_7372_0_1,dd_Smed_v4_5731_0_1
,dd_Smed_v6_7372_0_1,dd_Smed_v4_7372_0_1
,dd_Smed_v6_73732_0_1,dd_Smed_v4_31764_0_1
,dd_Smed_v6_73732_0_1,dd_Smed_v4_49503_0_1
,dd_Smed_v6_7373_0,dd_Smed_v4_7373_0_6
,dd_Smed_v6_7373_0,dd_Smed_v4_7373_0_8
,dd_Smed_v6_7373_0,dd_Smed_v4_7373_0_3
,dd_Smed_v6_7373_0,dd_Smed_v4_7373_0_16
,dd_Smed_v6_7373_0_16,dd_Smed_v4_7373_0_16
,dd_Smed_v6_7373_0_3,dd_Smed_v4_7373_0_3
,dd_Smed_v6_7373_0_6,dd_Smed_v4_7373_0_6
,dd_Smed_v6_7373_0_6,dd_Smed_v4_7373_0_8
,dd_Smed_v6_7373_0_8,dd_Smed_v4_7373_0_6
,dd_Smed_v6_7373_0_8,dd_Smed_v4_7373_0_8
,dd_Smed_v6_7374_0_1,dd_Smed_v4_7374_0_1
,dd_Smed_v6_73753_0_1,dd_Smed_v4_73753_0_1
,dd_Smed_v6_73758_0_1,dd_Smed_v4_73758_0_1
,dd_Smed_v6_73760_0_1,dd_Smed_v4_73760_0_1
,dd_Smed_v6_7376_0_1,dd_Smed_v4_7376_0_1
,dd_Smed_v6_73774_0_1,dd_Smed_v4_73774_0_1
,dd_Smed_v6_7377_0_1,dd_Smed_v4_1969_0_1
,dd_Smed_v6_7377_0_1,dd_Smed_v4_7377_0_1
,dd_Smed_v6_7378_0_1,dd_Smed_v4_7378_0_1
,dd_Smed_v6_7379_0_1,dd_Smed_v4_7379_0_1
,dd_Smed_v6_737_0_1,dd_Smed_v4_737_0_1
,dd_Smed_v6_73803_0_1,dd_Smed_v4_56910_0_1
,dd_Smed_v6_73803_0_1,dd_Smed_v4_73803_0_1
,dd_Smed_v6_7380_0_1,dd_Smed_v4_7380_0_1
,dd_Smed_v6_7381_0_1,dd_Smed_v4_10746_0_1
,dd_Smed_v6_7381_0_1,dd_Smed_v4_7381_0_1
,dd_Smed_v6_73826_0_1,dd_Smed_v4_15815_0_1
,dd_Smed_v6_73826_0_1,dd_Smed_v4_73826_0_1
,dd_Smed_v6_7382_0_1,dd_Smed_v4_16674_0_1
,dd_Smed_v6_7382_0_1,dd_Smed_v4_7382_0_1
,dd_Smed_v6_7383_0_1,dd_Smed_v4_7383_0_1
,dd_Smed_v6_73847_0_1,dd_Smed_v4_73847_0_1
,dd_Smed_v6_73847_0_1,dd_Smed_v4_79274_0_1
,dd_Smed_v6_7384_0_1,dd_Smed_v4_7384_0_1
,dd_Smed_v6_7385_0_1,dd_Smed_v4_7385_0_1
,dd_Smed_v6_7386_0_1,dd_Smed_v4_7386_0_1
,dd_Smed_v6_73872_0_1,dd_Smed_v4_61318_0_1
,dd_Smed_v6_73872_0_1,dd_Smed_v4_71473_0_1
,dd_Smed_v6_73872_0_1,dd_Smed_v4_73872_0_1
,dd_Smed_v6_73872_0_1,dd_Smed_v4_89021_0_1
,dd_Smed_v6_73872_0_1,dd_Smed_v4_89443_0_1
,dd_Smed_v6_73872_0_1,dd_Smed_v4_90209_0_1
,dd_Smed_v6_7387_0_1,dd_Smed_v4_7387_0_1
,dd_Smed_v6_73888_0_1,dd_Smed_v4_62685_0_1
,dd_Smed_v6_73888_0_1,dd_Smed_v4_64059_0_1
,dd_Smed_v6_73888_0_1,dd_Smed_v4_64260_0_1
,dd_Smed_v6_73888_0_1,dd_Smed_v4_69044_0_1
,dd_Smed_v6_73888_0_1,dd_Smed_v4_71565_0_1
,dd_Smed_v6_73888_0_1,dd_Smed_v4_73888_0_1
,dd_Smed_v6_73888_0_1,dd_Smed_v4_90386_0_1
,dd_Smed_v6_73888_0_1,dd_Smed_v4_98614_0_1
,dd_Smed_v6_7388_0_1,dd_Smed_v4_7388_0_1
,dd_Smed_v6_7389_0_1,dd_Smed_v4_7389_0_1
,dd_Smed_v6_738_0_1,dd_Smed_v4_738_0_1
,dd_Smed_v6_7391_0_1,dd_Smed_v4_7391_0_1
,dd_Smed_v6_73923_0_1,dd_Smed_v4_2931_0_1
,dd_Smed_v6_73923_0_1,dd_Smed_v4_73923_0_1
,dd_Smed_v6_73927_0_1,dd_Smed_v4_73927_0_1
,dd_Smed_v6_73927_0_1,dd_Smed_v4_88386_0_1
,dd_Smed_v6_7392_0_1,dd_Smed_v4_7392_0_1
,dd_Smed_v6_7393_0_1,dd_Smed_v4_7393_0_1
,dd_Smed_v6_7394_0_1,dd_Smed_v4_7394_0_1
,dd_Smed_v6_73955_0_1,dd_Smed_v4_73955_0_1
,dd_Smed_v6_73955_0_1,dd_Smed_v4_96091_0_1
,dd_Smed_v6_7395_0_1,dd_Smed_v4_7395_0_1
,dd_Smed_v6_7396_0_1,dd_Smed_v4_7396_0_1
,dd_Smed_v6_73971_0_1,dd_Smed_v4_61810_0_1
,dd_Smed_v6_73979_0_1,dd_Smed_v4_48242_0_1
,dd_Smed_v6_73979_0_1,dd_Smed_v4_58899_0_1
,dd_Smed_v6_73979_0_1,dd_Smed_v4_73979_0_1
,dd_Smed_v6_7397_0_1,dd_Smed_v4_7397_0_1
,dd_Smed_v6_73982_0_1,dd_Smed_v4_68525_0_1
,dd_Smed_v6_73982_0_1,dd_Smed_v4_73703_0_1
,dd_Smed_v6_73982_0_1,dd_Smed_v4_73982_0_1
,dd_Smed_v6_73982_0_1,dd_Smed_v4_75228_0_1
,dd_Smed_v6_7399_0_1,dd_Smed_v4_7399_0_1
,dd_Smed_v6_739_0_1,dd_Smed_v4_739_0_1
,dd_Smed_v6_73_0_1,dd_Smed_v4_73_0_1
,dd_Smed_v6_7400_0_1,dd_Smed_v4_7400_0_1
,dd_Smed_v6_7401_0_1,dd_Smed_v4_7401_0_1
,dd_Smed_v6_7402_0_1,dd_Smed_v4_7402_0_1
,dd_Smed_v6_74033_0_1,dd_Smed_v4_48265_0_1
,dd_Smed_v6_74033_0_1,dd_Smed_v4_74033_0_1
,dd_Smed_v6_74033_0_1,dd_Smed_v4_78894_0_1
,dd_Smed_v6_74033_0_1,dd_Smed_v4_79199_0_1
,dd_Smed_v6_7403_0_1,dd_Smed_v4_7403_0_1
,dd_Smed_v6_7404_0_1,dd_Smed_v4_7404_0_1
,dd_Smed_v6_7405_0_1,dd_Smed_v4_7405_0_1
,dd_Smed_v6_7406_0_1,dd_Smed_v4_4484_0_1
,dd_Smed_v6_7406_0_1,dd_Smed_v4_7406_0_1
,dd_Smed_v6_74072_0_1,dd_Smed_v4_52087_0_1
,dd_Smed_v6_74072_0_1,dd_Smed_v4_74072_0_1
,dd_Smed_v6_74072_0_1,dd_Smed_v4_95063_0_1
,dd_Smed_v6_74074_0_1,dd_Smed_v4_74074_0_1
,dd_Smed_v6_7407_0_1,dd_Smed_v4_7407_0_1
,dd_Smed_v6_74082_0_1,dd_Smed_v4_20776_0_1
,dd_Smed_v6_74082_0_1,dd_Smed_v4_74082_0_1
,dd_Smed_v6_74082_0_1,dd_Smed_v4_74614_0_1
,dd_Smed_v6_74082_0_1,dd_Smed_v4_99929_0_1
,dd_Smed_v6_7408_0_1,dd_Smed_v4_7408_0_1
,dd_Smed_v6_74094_0_1,dd_Smed_v4_74094_0_1
,dd_Smed_v6_7409_0_1,dd_Smed_v4_7409_0_1
,dd_Smed_v6_740_0_1,dd_Smed_v4_740_0_1
,dd_Smed_v6_74102_0_1,dd_Smed_v4_65483_0_1
,dd_Smed_v6_74102_0_1,dd_Smed_v4_74102_0_1
,dd_Smed_v6_74102_0_1,dd_Smed_v4_97764_0_1
,dd_Smed_v6_74113_0_1,dd_Smed_v4_42578_0_1
,dd_Smed_v6_74113_0_1,dd_Smed_v4_74113_0_1
,dd_Smed_v6_7411_0_1,dd_Smed_v4_7411_0_1
,dd_Smed_v6_74126_0_1,dd_Smed_v4_20307_0_1
,dd_Smed_v6_74126_0_1,dd_Smed_v4_5143_0_1
,dd_Smed_v6_74126_0_1,dd_Smed_v4_74126_0_1
,dd_Smed_v6_7412_0_1,dd_Smed_v4_7412_0_1
,dd_Smed_v6_7413_0_1,dd_Smed_v4_7413_0_1
,dd_Smed_v6_7414_0_1,dd_Smed_v4_7414_0_1
,dd_Smed_v6_7415_0_1,dd_Smed_v4_7415_0_1
,dd_Smed_v6_74162_0_1,dd_Smed_v4_74162_0_1
,dd_Smed_v6_7416_0_1,dd_Smed_v4_7416_0_1
,dd_Smed_v6_74170_0_1,dd_Smed_v4_48445_0_1
,dd_Smed_v6_74170_0_1,dd_Smed_v4_71478_0_1
,dd_Smed_v6_74170_0_1,dd_Smed_v4_74170_0_1
,dd_Smed_v6_74170_0_1,dd_Smed_v4_80150_0_1
,dd_Smed_v6_7417_0_1,dd_Smed_v4_7417_0_1
,dd_Smed_v6_7418_0_1,dd_Smed_v4_7418_0_1
,dd_Smed_v6_7419_0_1,dd_Smed_v4_7419_0_1
,dd_Smed_v6_741_0_1,dd_Smed_v4_741_0_1
,dd_Smed_v6_741_1,dd_Smed_v4_741_1_1
,dd_Smed_v6_741_1_1,dd_Smed_v4_741_1_1
,dd_Smed_v6_74205_0_1,dd_Smed_v4_74205_0_1
,dd_Smed_v6_7420_0_1,dd_Smed_v4_7420_0_1
,dd_Smed_v6_74211_0_1,dd_Smed_v4_74211_0_1
,dd_Smed_v6_74225_0_1,dd_Smed_v4_74225_0_1
,dd_Smed_v6_74225_0_1,dd_Smed_v4_91690_0_1
,dd_Smed_v6_7422_0_1,dd_Smed_v4_7422_0_1
,dd_Smed_v6_7423_0_1,dd_Smed_v4_7423_0_1
,dd_Smed_v6_7424_0_1,dd_Smed_v4_7424_0_1
,dd_Smed_v6_7425_0_1,dd_Smed_v4_7425_0_1
,dd_Smed_v6_7426_0_1,dd_Smed_v4_7426_0_1
,dd_Smed_v6_74276_0_1,dd_Smed_v4_74276_0_1
,dd_Smed_v6_74276_0_1,dd_Smed_v4_85411_0_1
,dd_Smed_v6_74276_0_1,dd_Smed_v4_90256_0_1
,dd_Smed_v6_7427_0_1,dd_Smed_v4_7427_0_1
,dd_Smed_v6_74286_0_1,dd_Smed_v4_74286_0_1
,dd_Smed_v6_74287_0_1,dd_Smed_v4_101932_0_1
,dd_Smed_v6_74287_0_1,dd_Smed_v4_74287_0_1
,dd_Smed_v6_74289_0_1,dd_Smed_v4_74289_0_1
,dd_Smed_v6_7428_0_1,dd_Smed_v4_7428_0_1
,dd_Smed_v6_7429_0_1,dd_Smed_v4_7429_0_1
,dd_Smed_v6_742_0_1,dd_Smed_v4_742_0_1
,dd_Smed_v6_7430_0_1,dd_Smed_v4_7430_0_1
,dd_Smed_v6_74313_0_1,dd_Smed_v4_74313_0_1
,dd_Smed_v6_7431_0_1,dd_Smed_v4_7431_0_1
,dd_Smed_v6_74324_0_1,dd_Smed_v4_31520_0_1
,dd_Smed_v6_74324_0_1,dd_Smed_v4_53172_0_1
,dd_Smed_v6_74324_0_1,dd_Smed_v4_74324_0_1
,dd_Smed_v6_74327_0_1,dd_Smed_v4_74327_0_1
,dd_Smed_v6_7432_0_1,dd_Smed_v4_7432_0_1
,dd_Smed_v6_7433_0_1,dd_Smed_v4_7433_0_1
,dd_Smed_v6_74344_0_1,dd_Smed_v4_74344_0_1
,dd_Smed_v6_7434_0_1,dd_Smed_v4_7434_0_1
,dd_Smed_v6_74351_0_1,dd_Smed_v4_74351_0_1
,dd_Smed_v6_7435_0,dd_Smed_v4_7435_0_2
,dd_Smed_v6_7435_0,dd_Smed_v4_7435_0_3
,dd_Smed_v6_7435_0,dd_Smed_v4_7435_0_4
,dd_Smed_v6_7435_0,dd_Smed_v4_7435_0_5
,dd_Smed_v6_7435_0_1,dd_Smed_v4_7435_0_1
,dd_Smed_v6_7435_0_2,dd_Smed_v4_7435_0_2
,dd_Smed_v6_7435_0_2,dd_Smed_v4_7435_0_3
,dd_Smed_v6_7435_0_2,dd_Smed_v4_7435_0_4
,dd_Smed_v6_7435_0_2,dd_Smed_v4_7435_0_5
,dd_Smed_v6_7435_0_3,dd_Smed_v4_7435_0_2
,dd_Smed_v6_7435_0_3,dd_Smed_v4_7435_0_3
,dd_Smed_v6_7435_0_3,dd_Smed_v4_7435_0_4
,dd_Smed_v6_7435_0_3,dd_Smed_v4_7435_0_5
,dd_Smed_v6_7435_0_4,dd_Smed_v4_7435_0_2
,dd_Smed_v6_7435_0_4,dd_Smed_v4_7435_0_3
,dd_Smed_v6_7435_0_4,dd_Smed_v4_7435_0_4
,dd_Smed_v6_7435_0_4,dd_Smed_v4_7435_0_5
,dd_Smed_v6_7435_0_5,dd_Smed_v4_7435_0_2
,dd_Smed_v6_7435_0_5,dd_Smed_v4_7435_0_3
,dd_Smed_v6_7435_0_5,dd_Smed_v4_7435_0_4
,dd_Smed_v6_7435_0_5,dd_Smed_v4_7435_0_5
,dd_Smed_v6_74366_0_1,dd_Smed_v4_74366_0_1
,dd_Smed_v6_7436_0_1,dd_Smed_v4_7436_0_1
,dd_Smed_v6_7437_0_1,dd_Smed_v4_7437_0_1
,dd_Smed_v6_74385_0_1,dd_Smed_v4_42705_0_1
,dd_Smed_v6_7438_0_1,dd_Smed_v4_7438_0_1
,dd_Smed_v6_7439_0_1,dd_Smed_v4_7439_0_1
,dd_Smed_v6_743_0_1,dd_Smed_v4_743_0_1
,dd_Smed_v6_7440_0_1,dd_Smed_v4_7440_0_1
,dd_Smed_v6_7441_0_1,dd_Smed_v4_7441_0_1
,dd_Smed_v6_7442_0_1,dd_Smed_v4_7442_0_1
,dd_Smed_v6_7444_0_1,dd_Smed_v4_7444_0_1
,dd_Smed_v6_7445_0_1,dd_Smed_v4_7445_0_1
,dd_Smed_v6_7446_0_1,dd_Smed_v4_2483_0_1
,dd_Smed_v6_7446_0_1,dd_Smed_v4_7446_0_1
,dd_Smed_v6_74470_0_1,dd_Smed_v4_74470_0_1
,dd_Smed_v6_74474_0_1,dd_Smed_v4_74474_0_1
,dd_Smed_v6_74474_0_1,dd_Smed_v4_78516_0_1
,dd_Smed_v6_74478_0_1,dd_Smed_v4_74478_0_1
,dd_Smed_v6_74478_0_1,dd_Smed_v4_76212_0_1
,dd_Smed_v6_7447_0_1,dd_Smed_v4_7447_0_1
,dd_Smed_v6_74483_0_1,dd_Smed_v4_74483_0_1
,dd_Smed_v6_7448_0_1,dd_Smed_v4_7448_0_1
,dd_Smed_v6_7449_0_1,dd_Smed_v4_7449_0_1
,dd_Smed_v6_7450_0_1,dd_Smed_v4_16259_0_1
,dd_Smed_v6_7450_0_1,dd_Smed_v4_7450_0_1
,dd_Smed_v6_74514_0_1,dd_Smed_v4_74514_0_1
,dd_Smed_v6_74517_0_1,dd_Smed_v4_13241_0_1
,dd_Smed_v6_74517_0_1,dd_Smed_v4_74517_0_1
,dd_Smed_v6_7451_0_1,dd_Smed_v4_7451_0_1
,dd_Smed_v6_7453_0_1,dd_Smed_v4_7453_0_1
,dd_Smed_v6_7454_0_1,dd_Smed_v4_7454_0_1
,dd_Smed_v6_7456_0_1,dd_Smed_v4_7456_0_1
,dd_Smed_v6_7457_0_1,dd_Smed_v4_7457_0_1
,dd_Smed_v6_7457_0_1,dd_Smed_v4_2299_0_1
,dd_Smed_v6_7458_0_1,dd_Smed_v4_7458_0_1
,dd_Smed_v6_7459_0_1,dd_Smed_v4_7459_0_1
,dd_Smed_v6_745_0_1,dd_Smed_v4_745_0_1
,dd_Smed_v6_74605_0_1,dd_Smed_v4_70025_0_1
,dd_Smed_v6_74605_0_1,dd_Smed_v4_74605_0_1
,dd_Smed_v6_7460_0_1,dd_Smed_v4_7460_0_1
,dd_Smed_v6_74614_0_1,dd_Smed_v4_20776_0_1
,dd_Smed_v6_74614_0_1,dd_Smed_v4_74082_0_1
,dd_Smed_v6_74614_0_1,dd_Smed_v4_74614_0_1
,dd_Smed_v6_74614_0_1,dd_Smed_v4_99929_0_1
,dd_Smed_v6_7461_0_1,dd_Smed_v4_7461_0_1
,dd_Smed_v6_7462_0_1,dd_Smed_v4_7462_0_1
,dd_Smed_v6_74634_0_1,dd_Smed_v4_74634_0_1
,dd_Smed_v6_7463_0_1,dd_Smed_v4_7463_0_1
,dd_Smed_v6_7464_0_1,dd_Smed_v4_5938_0_1
,dd_Smed_v6_7464_0_1,dd_Smed_v4_7464_0_1
,dd_Smed_v6_74653_0_1,dd_Smed_v4_101120_0_1
,dd_Smed_v6_74653_0_1,dd_Smed_v4_74653_0_1
,dd_Smed_v6_7465_0_1,dd_Smed_v4_7465_0_1
,dd_Smed_v6_74668_0_1,dd_Smed_v4_74668_0_1
,dd_Smed_v6_74669_0_1,dd_Smed_v4_74669_0_1
,dd_Smed_v6_7466_0_1,dd_Smed_v4_7466_0_1
,dd_Smed_v6_7467_0_1,dd_Smed_v4_7467_0_1
,dd_Smed_v6_74680_0_1,dd_Smed_v4_74680_0_1
,dd_Smed_v6_7468_0_1,dd_Smed_v4_7468_0_1
,dd_Smed_v6_7469_0_1,dd_Smed_v4_7469_0_1
,dd_Smed_v6_746_0_1,dd_Smed_v4_746_0_1
,dd_Smed_v6_7470_0_1,dd_Smed_v4_7470_0_1
,dd_Smed_v6_7471_0_1,dd_Smed_v4_7471_0_1
,dd_Smed_v6_7472_0_1,dd_Smed_v4_7472_0_1
,dd_Smed_v6_7474_0_1,dd_Smed_v4_7474_0_1
,dd_Smed_v6_7475_0_1,dd_Smed_v4_7475_0_1
,dd_Smed_v6_7476_0_1,dd_Smed_v4_7476_0_1
,dd_Smed_v6_74771_0_1,dd_Smed_v4_74771_0_1
,dd_Smed_v6_7478_0_1,dd_Smed_v4_7478_0_1
,dd_Smed_v6_7479_0_1,dd_Smed_v4_7479_0_1
,dd_Smed_v6_747_0_1,dd_Smed_v4_747_0_1
,dd_Smed_v6_7480_0_1,dd_Smed_v4_7480_0_1
,dd_Smed_v6_7481_0_1,dd_Smed_v4_7481_0_1
,dd_Smed_v6_74829_0_1,dd_Smed_v4_74829_0_1
,dd_Smed_v6_7482_0_1,dd_Smed_v4_7482_0_1
,dd_Smed_v6_74841_0_1,dd_Smed_v4_47436_0_1
,dd_Smed_v6_74841_0_1,dd_Smed_v4_74841_0_1
,dd_Smed_v6_74841_0_1,dd_Smed_v4_87290_0_1
,dd_Smed_v6_74841_0_1,dd_Smed_v4_90862_0_1
,dd_Smed_v6_74841_0_1,dd_Smed_v4_93390_0_1
,dd_Smed_v6_74841_0_1,dd_Smed_v4_95286_0_1
,dd_Smed_v6_74841_0_1,dd_Smed_v4_96340_0_1
,dd_Smed_v6_74842_0_1,dd_Smed_v4_12711_0_1
,dd_Smed_v6_74842_0_1,dd_Smed_v4_74842_0_1
,dd_Smed_v6_7485_0_1,dd_Smed_v4_7485_0_1
,dd_Smed_v6_74873_0_1,dd_Smed_v4_25074_0_1
,dd_Smed_v6_74873_0_1,dd_Smed_v4_59189_0_1
,dd_Smed_v6_74873_0_1,dd_Smed_v4_74873_0_1
,dd_Smed_v6_74877_0_1,dd_Smed_v4_74877_0_1
,dd_Smed_v6_7487_0_1,dd_Smed_v4_7487_0_1
,dd_Smed_v6_7488_0_1,dd_Smed_v4_7488_0_1
,dd_Smed_v6_74892_0_1,dd_Smed_v4_18354_0_1
,dd_Smed_v6_74892_0_1,dd_Smed_v4_40404_0_1
,dd_Smed_v6_74892_0_1,dd_Smed_v4_74892_0_1
,dd_Smed_v6_74892_0_1,dd_Smed_v4_91228_0_1
,dd_Smed_v6_74892_0_1,dd_Smed_v4_93496_0_1
,dd_Smed_v6_7489_0_1,dd_Smed_v4_7489_0_1
,dd_Smed_v6_748_0_1,dd_Smed_v4_748_0_1
,dd_Smed_v6_7490_0_1,dd_Smed_v4_7490_0_1
,dd_Smed_v6_74919_0_1,dd_Smed_v4_74919_0_1
,dd_Smed_v6_7491_0_1,dd_Smed_v4_7491_0_1
,dd_Smed_v6_7492_0_1,dd_Smed_v4_7492_0_1
,dd_Smed_v6_7493_0_1,dd_Smed_v4_7493_0_1
,dd_Smed_v6_7493_0_1,dd_Smed_v4_60947_0_1
,dd_Smed_v6_7494_0_1,dd_Smed_v4_1243_0_1
,dd_Smed_v6_7494_0_1,dd_Smed_v4_7494_0_1
,dd_Smed_v6_7494_0_1,dd_Smed_v4_3052_0_1
,dd_Smed_v6_7495_0_1,dd_Smed_v4_7495_0_1
,dd_Smed_v6_74960_0_1,dd_Smed_v4_74960_0_1
,dd_Smed_v6_7496_0_1,dd_Smed_v4_7496_0_1
,dd_Smed_v6_74977_0_1,dd_Smed_v4_57762_0_1
,dd_Smed_v6_74977_0_1,dd_Smed_v4_74977_0_1
,dd_Smed_v6_74979_0_1,dd_Smed_v4_64756_0_1
,dd_Smed_v6_74979_0_1,dd_Smed_v4_73370_0_1
,dd_Smed_v6_74979_0_1,dd_Smed_v4_74979_0_1
,dd_Smed_v6_7497_0_1,dd_Smed_v4_5062_0_1
,dd_Smed_v6_7497_0_1,dd_Smed_v4_7114_0_1
,dd_Smed_v6_7497_0_1,dd_Smed_v4_7497_0_1
,dd_Smed_v6_74981_0_1,dd_Smed_v4_74981_0_1
,dd_Smed_v6_74992_0_1,dd_Smed_v4_74992_0_1
,dd_Smed_v6_7499_0_1,dd_Smed_v4_7499_0_1
,dd_Smed_v6_749_0_1,dd_Smed_v4_749_0_1
,dd_Smed_v6_74_0_1,dd_Smed_v4_74_0_1
,dd_Smed_v6_74_0_1,dd_Smed_v4_97_0_1
,dd_Smed_v6_75005_0_1,dd_Smed_v4_75005_0_1
,dd_Smed_v6_7500_0_1,dd_Smed_v4_7500_0_1
,dd_Smed_v6_7501_0_1,dd_Smed_v4_7501_0_1
,dd_Smed_v6_75020_0_1,dd_Smed_v4_75020_0_1
,dd_Smed_v6_7502_0_1,dd_Smed_v4_7502_0_1
,dd_Smed_v6_7503_0_1,dd_Smed_v4_7503_0_1
,dd_Smed_v6_7505_0_1,dd_Smed_v4_7505_0_1
,dd_Smed_v6_7506_0_1,dd_Smed_v4_7506_0_1
,dd_Smed_v6_75078_0_1,dd_Smed_v4_75078_0_1
,dd_Smed_v6_7507_0_1,dd_Smed_v4_10828_0_1
,dd_Smed_v6_7507_0_1,dd_Smed_v4_7507_0_1
,dd_Smed_v6_75080_0_1,dd_Smed_v4_37794_0_1
,dd_Smed_v6_75080_0_1,dd_Smed_v4_75080_0_1
,dd_Smed_v6_7508_0_1,dd_Smed_v4_7508_0_1
,dd_Smed_v6_75096_0_1,dd_Smed_v4_66439_0_1
,dd_Smed_v6_75096_0_1,dd_Smed_v4_75096_0_1
,dd_Smed_v6_7509_0_1,dd_Smed_v4_4670_0_1
,dd_Smed_v6_7509_0_1,dd_Smed_v4_7509_0_1
,dd_Smed_v6_750_0_1,dd_Smed_v4_38487_0_1
,dd_Smed_v6_750_0_1,dd_Smed_v4_750_0_1
,dd_Smed_v6_75102_0_1,dd_Smed_v4_75102_0_1
,dd_Smed_v6_75110_0_1,dd_Smed_v4_58098_0_1
,dd_Smed_v6_75110_0_1,dd_Smed_v4_75110_0_1
,dd_Smed_v6_7511_0_1,dd_Smed_v4_7511_0_1
,dd_Smed_v6_75120_0_1,dd_Smed_v4_75120_0_1
,dd_Smed_v6_7512_0_1,dd_Smed_v4_7512_0_1
,dd_Smed_v6_7513_0_1,dd_Smed_v4_7513_0_1
,dd_Smed_v6_7514_0_1,dd_Smed_v4_47485_0_1
,dd_Smed_v6_7514_0_1,dd_Smed_v4_7514_0_1
,dd_Smed_v6_7515_0_1,dd_Smed_v4_7515_0_1
,dd_Smed_v6_75162_0_1,dd_Smed_v4_10284_0_1
